qid,chars,lines,tokens,n_select,n_join,n_where,is_cte,has_where,has_join,has_group,has_having,has_order,has_limit,has_distinct,has_case,has_window,has_union,has_exists,has_in_subq,has_like,has_recursive,has_subquery,join_inner,join_left,join_right,join_full,join_cross,n_tables,tbl_customer,tbl_lineitem,tbl_nation,tbl_orders,tbl_part,tbl_partsupp,tbl_region,tbl_supplier,fn_count,fn_sum,fn_avg,fn_min,fn_max,fn_string_agg,fn_array_agg,fn_substring,fn_concat,fn_replace,fn_upper,fn_lower,fn_trim,fn_coalesce,fn_cast,fn_round,fn_extract,fn_date_trunc,fn_case
7803,1564,48,196,4,7,1,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7804,1182,33,173,4,7,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,4,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7805,1471,65,177,4,5,2,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7806,1053,42,131,4,4,1,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7807,1031,44,119,3,3,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7808,1297,47,166,5,5,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,6,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7809,1124,44,130,3,4,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
781,1209,54,142,4,4,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7810,1270,43,177,6,10,2,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,7,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7813,1083,48,128,4,4,2,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7815,1115,47,129,3,5,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,6,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7817,1280,55,147,4,4,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,3,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7819,1274,51,161,3,6,1,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,7,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7820,2087,82,259,4,11,3,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,6,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7823,1431,62,174,5,8,3,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,8,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7824,766,31,111,1,6,1,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7825,1530,60,189,5,4,4,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7826,819,39,98,3,6,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7827,1037,49,127,3,4,2,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7828,1100,43,142,4,5,3,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
783,1310,53,171,5,6,3,True,True,True,True,True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7831,1467,59,185,3,8,1,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,7,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7833,1166,48,142,3,4,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,3,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7835,1918,79,222,5,9,1,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7836,1459,39,185,5,6,1,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,6,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7837,1483,69,173,5,8,2,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7839,1776,63,232,6,7,2,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,7,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
784,1633,72,181,5,4,2,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7841,918,43,107,3,4,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,5,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7842,1196,53,147,3,6,1,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,7,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7843,794,31,116,1,6,1,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7844,1136,50,128,4,5,1,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7845,1023,47,120,3,6,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,7,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7846,899,43,107,3,4,1,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7847,1069,47,138,3,6,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
785,1422,59,182,6,5,3,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,6,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7851,1257,37,171,5,7,1,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,4,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7852,1152,50,150,3,7,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7853,1377,61,162,5,7,1,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7855,938,43,119,3,5,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7856,861,33,125,1,7,1,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7857,879,36,127,1,6,1,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,7,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7859,1464,60,160,4,7,0,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,6,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
786,1736,75,208,5,9,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7860,846,33,122,1,6,1,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7861,1515,67,191,5,7,3,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,5,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7863,1820,70,227,7,7,5,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,7,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7864,1431,35,202,4,7,3,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7868,941,44,112,3,6,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7869,1083,42,137,4,3,3,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7871,1226,58,152,5,5,4,True,True,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,6,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7872,1021,34,135,5,4,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,4,False,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7873,1449,62,170,5,4,3,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,5,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7874,1875,44,233,6,9,3,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7875,1329,60,155,4,6,2,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,7,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7876,1444,50,177,5,4,3,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7878,1139,47,134,3,4,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7879,1228,42,152,3,6,0,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,6,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7880,2091,78,221,6,10,1,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,7,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7883,1355,60,162,4,4,3,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,4,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7884,1358,56,171,4,7,3,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7886,769,25,110,3,4,1,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,5,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7889,1416,56,191,4,6,3,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7890,1278,53,165,3,6,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7893,1215,43,165,3,6,2,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,6,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7894,1121,55,126,4,3,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,3,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7895,1255,49,161,4,4,3,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,3,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7897,813,40,96,3,4,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7899,1132,43,138,5,4,3,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,5,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,1226,57,151,4,4,2,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7900,1232,51,147,3,5,2,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,6,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7901,1201,48,147,3,5,0,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,6,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7902,1381,53,176,4,6,2,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,6,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7903,1112,47,121,3,4,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7904,1169,48,142,3,6,1,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,6,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7905,1047,32,145,5,4,2,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,5,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7907,1407,35,199,5,7,4,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,7,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7909,998,43,118,3,4,1,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
791,1308,51,169,4,7,3,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7910,1100,47,122,3,4,1,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7912,2024,77,257,4,11,2,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,7,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7914,1542,69,186,5,5,3,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7915,1337,56,176,3,8,1,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7916,954,44,115,3,6,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7918,963,43,113,3,2,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7920,874,42,111,3,5,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7923,1404,65,171,4,9,2,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7924,1284,51,168,4,5,3,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,6,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7925,736,30,112,1,6,1,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7927,1471,68,160,5,7,2,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7929,1578,61,197,7,5,3,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,6,False,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
793,1717,69,211,4,5,3,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7930,1604,70,186,4,6,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,6,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7932,1619,67,202,4,9,1,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7933,1254,57,142,4,3,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7934,752,30,106,1,5,1,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7935,1003,44,128,4,3,3,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7939,1523,63,174,4,5,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7941,724,30,103,2,5,2,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,7,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7942,1319,57,155,4,6,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,6,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7943,1670,69,200,5,6,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7945,1264,56,142,4,4,1,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7948,1314,54,160,3,7,1,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7949,930,43,112,3,6,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7950,1190,31,160,6,6,2,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7952,870,23,128,5,5,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7953,1653,63,194,6,5,1,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7954,1016,28,132,4,6,2,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,6,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7955,1311,53,162,3,6,0,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,6,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7956,1123,48,122,3,3,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7957,736,31,110,1,6,1,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7958,1569,52,199,4,6,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
796,1773,69,211,4,8,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
7960,1328,55,147,5,4,3,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7962,1160,55,142,4,4,2,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7963,1256,58,150,4,7,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7964,753,31,106,1,5,1,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7965,748,31,112,1,7,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7966,1272,49,156,5,6,4,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7969,1776,70,210,5,8,2,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,7,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
